correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_true_bias,mean_estimate,abs_bias_true,coverage_true,coverage_obs
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.09834540852578641,0.0016545914742135959,0.9216,0.9069
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.27371533768890816,0.22628466231109184,0.3367,0.8945
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.27371533768890816,0.22628466231109184,0.3367,0.8945
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.26295554518880504,0.23704445481119496,0.3483,0.8929
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.26295554518880504,0.23704445481119496,0.3483,0.8929
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-4.953627056336029e-4,4.953627056336029e-4,0.9405,0.9405
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,OPW,-3.5129171765338794e-4,3.5129171765338794e-4,0.9167,0.9169
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.029503471051909758,0.9077,0.9153
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09469103978621488,0.00530896021378513,0.9323,0.8928
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09372000081635529,0.006279999183644719,0.9284,0.8648
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07133616112933533,0.028663838870664676,0.925,0.9119
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08910386486388083,0.010896135136119173,0.9267,0.9142
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-6.434239309583376e-4,6.434239309583376e-4,0.9371,0.936
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-7.95458984175703e-5,7.95458984175703e-5,0.9307,0.9303
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,PPW,-0.0018921461157721548,0.0018921461157721548,0.9276,0.8853
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09425334204527402,0.005746657954725981,0.9263,0.8931
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06540707541304888,0.034592924586951124,0.9172,0.9117
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.08100970616787237,0.018990293832127636,0.9325,0.8983
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.023869297850541135,0.9095,0.9123
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011740338632460921,0.0011740338632460921,0.9331,0.9332
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,OPW,-4.365474650523096e-4,4.365474650523096e-4,0.9132,0.9132
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,MOPW,0.013125409374336601,0.013125409374336601,0.9102,0.9075
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.08898027676577899,0.011019723234221013,0.9151,0.9008
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.07446441915953238,0.025535580840467628,0.9212,0.9061
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.09884636314219963,0.001153636857800372,0.9195,0.8804
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08902761141914903,0.010972388580850978,0.9145,0.9079
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.2836256731931791,0.2163743268068209,0.4484,0.8794
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2757065912999628,0.22429340870003722,0.4403,0.8797
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011527868787224605,0.0011527868787224605,0.9321,0.9314
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,OPW,-2.200426873215886e-4,2.200426873215886e-4,0.9116,0.9113
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,MOPW,-2.200426873215886e-4,2.200426873215886e-4,0.9116,0.9113
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,OPW,0.023845846288232223,0.023845846288232223,0.9099,0.915
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,MOPW,0.023845846288232223,0.023845846288232223,0.9099,0.915
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.08899635393993724,0.011003646060062766,0.917,0.901
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,MOPW,0.08899635393993724,0.011003646060062766,0.917,0.901
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09906249209875738,9.375079012426263e-4,0.9231,0.8695
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.09573846584844775,0.004261534151552254,0.9252,0.8834
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.09713468527015379,0.002865314729846219,0.9186,0.9055
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.27161193908526776,0.22838806091473224,0.3269,0.8969
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.27161193908526776,0.22838806091473224,0.3269,0.8969
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.26292675525905296,0.23707324474094704,0.3495,0.8942
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.26292675525905296,0.23707324474094704,0.3495,0.8942
Phi,L_Y_sev__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-9.627372087928238e-4,9.627372087928238e-4,0.9304,0.9298
Phi,L_Y_sev__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,MOPW,7.762476463664922e-5,7.762476463664922e-5,0.9143,0.9143
Phi,L_Y_sev__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,OPW,-3.927809827164507e-4,3.927809827164507e-4,0.913,0.9134
Phi,L_Y_sev__K_X_sev,20,0,0,4,4,0,0.0419497695755974,MOPW,0.01608244276987066,0.01608244276987066,0.9063,0.9011
Phi,L_Y_sev__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_sev__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_sev__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_sev__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_sev__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.08415389157438445,0.015846108425615554,0.9239,0.9086
Phi,L_Y_sev__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.0701621889786828,0.029837811021317204,0.9213,0.9033
Phi,L_Y_sev__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07175414784464751,0.028245852155352497,0.9251,0.9083
Phi,L_Y_sev__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.023869297850541135,0.9095,0.9123
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02220551430211804,0.02220551430211804,0.9257,0.9174
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11264062538324081,0.012640625383240803,0.9106,0.8549
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11307242438312468,0.01307242438312467,0.9144,0.8641
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02160748640470587,0.02160748640470587,0.9248,0.9195
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.10980361126660754,0.009803611266607531,0.9208,0.877
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.10093054775268354,9.305477526835304e-4,0.8956,0.8741
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,OPW,0.038829909570487924,0.038829909570487924,0.8823,0.8951
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11685304164366991,0.016853041643669908,0.9238,0.9042
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.021612046286096934,0.8989,0.8983
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.4118354037145791,0.0881645962854209,0.8739,0.8225
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.37881811592988,0.12118188407011998,0.8265,0.8548
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0014348194026008725,0.0014348194026008725,0.9263,0.9267
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-1.2085737380124846e-5,1.2085737380124846e-5,0.9296,0.93
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.03364576406828139,0.03364576406828139,0.9054,0.9205
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.08254788134816211,0.017452118651837892,0.8906,0.885
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.08254788134816211,0.017452118651837892,0.8906,0.885
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.08821260895966597,0.011787391040334036,0.89,0.882
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,MOPW,0.08821260895966597,0.011787391040334036,0.89,0.882
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-5.97562633313004e-4,5.97562633313004e-4,0.9345,0.9357
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,MOPW,1.4917018644500206e-5,1.4917018644500206e-5,0.904,0.9038
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,PPW,0.027161639167387144,0.027161639167387144,0.9051,0.9213
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11631626645392656,0.01631626645392656,0.9168,0.8732
